26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 14, 14, 14, 14, 26, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 14, 14, 14, 14, 26, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 14, 14, 14, 14, 14, 26, 26, 14, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 26, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 26, 14, 26, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 14, 26, 14, 14, 14, 14, 14, 14, 26, 14, 14, 14, 14, 14, 26, 26, 14, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 26, 14, 26, 14, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 14, 26, 14, 26, 14, 14, 26, 26, 26, 26, 26, 14, 14, 14, 14, 14, 28, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 26, 26, 26, 26, 14, 14, 26, 26, 14, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 26, 14, 26, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 26, 14, 26, 14, 26, 14, 14, 26, 26, 26, 26, 26, 14, 14, 14, 14, 14, 28, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 14, 26, 26, 14, 14, 14, 14, 14, 26, 14, 14, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 26, 14, 26, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 14, 26, 26, 26, 26, 26, 14, 14, 14, 26, 26, 26, 26, 14, 14, 26, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 14, 26, 26, 14, 14, 14, 14, 14, 26, 14, 14, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 26, 14, 26, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 14, 26, 26, 122, 123, 26, 14, 14, 14, 26, 123, 121, 26, 14, 14, 26, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 14, 14, 26, 14, 14, 26, 14, 14, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 26, 14, 26, 14, 14, 14, 26, 14, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 14, 26, 26, 14, 14, 26, 14, 14, 14, 26, 14, 14, 26, 14, 14, 26, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 14, 14, 26, 14, 14, 26, 14, 14, 26, 26, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 26, 14, 26, 14, 14, 14, 26, 14, 14, 14, 26, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 14, 26, 26, 14, 14, 26, 14, 14, 14, 26, 14, 14, 26, 14, 14, 26, 14, 14, 26, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 14, 26, 14, 14, 26, 14, 14, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 26, 14, 26, 14, 14, 14, 26, 14, 14, 14, 26, 26, 14, 14, 14, 26, 26, 26, 26, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 14, 26, 26, 14, 14, 26, 14, 14, 14, 26, 14, 14, 26, 14, 14, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 26, 14, 14, 26, 14, 14, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 26, 14, 26, 14, 14, 14, 26, 14, 14, 14, 26, 26, 14, 14, 14, 14, 14, 14, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 14, 26, 26, 14, 14, 26, 121, 14, 122, 26, 14, 14, 26, 14, 14, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 26, 14, 14, 26, 14, 14, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 26, 14, 26, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 26, 14, 14, 26, 26, 14, 14, 26, 26, 26, 26, 26, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 14, 26, 14, 14, 26, 26, 26, 26, 26, 14, 14, 26, 14, 14, 26, 26, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 14, 14, 26, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 14, 14, 26, 38, 30, 38, 26, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 14, 26, 14, 14, 14, 14, 14, 14, 26, 14, 14, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 14, 14, 26, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 14, 26, 14, 14, 14, 14, 14, 14, 26, 14, 14, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 26, 14, 14, 26, 26, 14, 14, 14, 14, 26, 14, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 14, 14, 26, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 26, 14, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 14, 26, 14, 14, 26, 26, 26, 26, 26, 14, 14, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
