138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138
138, 138, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 138
138, 138, 0, 138, 0, 0, 0, 138, 0, 138, 138, 138, 138, 138, 138, 138, 0, 0, 138, 0, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 138, 138, 138, 0, 0, 138
138, 138, 0, 138, 138, 138, 138, 138, 0, 138, 0, 0, 0, 138, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 138, 138, 138, 138, 138, 0, 0, 138, 0, 0, 138, 0, 138, 0, 0, 138
138, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138, 0, 0, 0, 138, 0, 0, 138, 0, 0, 0, 0, 0, 138, 0, 0, 0, 138, 0, 0, 138, 0, 0, 138, 0, 138, 0, 0, 138
138, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138, 138, 138, 138, 138, 0, 0, 138, 0, 0, 0, 0, 0, 138, 0, 138, 0, 138, 0, 0, 0, 0, 0, 138, 0, 138, 0, 0, 138
138, 138, 0, 0, 0, 138, 0, 138, 0, 138, 0, 0, 0, 138, 0, 0, 0, 0, 138, 138, 0, 0, 138, 138, 138, 0, 138, 0, 138, 0, 0, 0, 0, 0, 138, 0, 138, 138, 0, 138
138, 138, 0, 0, 138, 0, 138, 0, 0, 138, 138, 138, 0, 138, 0, 0, 0, 0, 0, 138, 0, 0, 138, 0, 0, 0, 138, 0, 138, 138, 138, 138, 138, 138, 138, 0, 0, 138, 0, 138
138, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 138, 0, 0, 138, 0, 0, 138, 0, 0, 138, 0, 138, 138, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138
138, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138, 138, 138, 0, 0, 138, 0, 0, 138, 0, 0, 138, 0, 138, 138, 138, 0, 138, 138, 138, 0, 138, 138, 138, 0, 138, 138, 138, 138
138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 0, 0, 138, 0, 0, 138, 0, 0, 138, 0, 0, 138, 0, 138, 138, 138, 138, 138, 0, 138, 138, 138, 0, 138, 138, 138, 0, 138, 138
138, 0, 0, 0, 0, 0, 0, 0, 0, 138, 138, 138, 138, 138, 0, 0, 138, 0, 0, 138, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 138
138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 0, 0, 0, 138, 138
138, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 138, 138
138, 0, 0, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 138, 0, 138, 138, 138, 0, 138, 138, 138, 0, 0, 138, 138
138, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138, 0, 138, 0, 0, 0, 0, 0, 138, 0, 0, 138, 138
138, 138, 0, 138, 0, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 0, 0, 138, 0, 138, 0, 0, 0, 0, 0, 138, 138, 0, 138, 138
138, 138, 0, 138, 0, 138, 0, 0, 0, 0, 138, 138, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 138, 138, 138, 138, 138, 0, 138, 138, 138, 138, 0, 0, 138, 138, 0, 138, 138
138, 138, 0, 138, 0, 138, 0, 0, 0, 0, 138, 138, 0, 138, 0, 0, 138, 0, 0, 138, 138, 138, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 138, 138, 0, 138, 138
138, 138, 0, 138, 0, 138, 0, 0, 0, 0, 138, 138, 0, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138, 0, 138, 138, 138, 138, 138, 138, 0, 138, 0, 0, 138, 138, 0, 138, 138
138, 138, 0, 138, 0, 138, 0, 0, 0, 0, 138, 138, 0, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138, 0, 0, 0, 0, 0, 0, 138, 0, 138, 0, 0, 138, 138, 0, 138, 138
138, 138, 0, 138, 0, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138, 138, 138, 138, 138, 138, 0, 138, 0, 138, 0, 0, 138, 138, 0, 138, 138
138, 138, 0, 138, 0, 138, 138, 138, 138, 138, 138, 138, 0, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 138, 138, 0, 138, 0, 138, 0, 0, 138, 138, 0, 138, 138
138, 138, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138, 0, 0, 138, 138, 0, 138, 138
138, 138, 0, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 0, 0, 0, 0, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 138, 0, 0, 138, 138, 0, 138, 138
138, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 138, 138, 0, 138, 138
138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 138, 138, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 138, 0, 138, 138
138, 138, 0, 0, 138, 0, 0, 138, 0, 0, 138, 0, 0, 138, 0, 0, 138, 138, 0, 138, 138, 138, 138, 0, 138, 0, 0, 0, 138, 138, 138, 138, 138, 138, 138, 0, 138, 0, 0, 138
138, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138, 138, 138, 138, 0, 138, 138, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 138, 138, 0, 138
138, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 138
138, 0, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138
138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138
138, 138, 0, 138, 0, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 0, 138, 0, 138
138, 138, 0, 138, 0, 138, 138, 0, 0, 0, 0, 0, 138, 0, 0, 0, 138, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 138, 0, 0, 138, 0, 138
138, 138, 0, 138, 0, 0, 138, 0, 0, 0, 138, 0, 138, 0, 138, 0, 138, 0, 138, 0, 0, 0, 138, 138, 138, 138, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 138, 0, 138
138, 0, 0, 138, 138, 0, 138, 0, 0, 0, 138, 0, 0, 0, 138, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138
138, 0, 0, 0, 0, 0, 138, 0, 0, 0, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 138
138, 138, 138, 0, 138, 138, 138, 0, 0, 0, 138, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 0, 138
138, 138, 138, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 138, 138, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138
138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138
